repo_name,agent_name,prompt_chars,prompt_preview,role_description,context,tool_definitions,input,actions,security_disclaimer,constraints_restrictions,task_description_workflow,in_context_examples,output,external_information,placeholder,extra_codes
TauricResearch_TradingAgents,RISK MANAGER - Risk Assessment and Adjusted Decision Making,1429,"User Instructions: ""As the Risk Management Judge and Debate Facilitator, your goal is to evaluate the debate between three risk analysts Risky, Neutral, and Safe/Conservative and determine the best course of action for ...",1,1,0,1,1,0,1,1,0,1,0,1,
TauricResearch_TradingAgents,RISKY DEBATOR (AGGRESSIVE) - High-Risk Strategy Advocacy,1955,"As the Risky Risk Analyst, your role is to actively champion high-reward, high-risk opportunities, emphasizing bold strategies and competitive advantages. When evaluating the trader's decision or plan, focus intently on...",1,1,0,1,1,0,1,1,0,1,0,1,
TauricResearch_TradingAgents,SAFE DEBATOR (CONSERVATIVE) - Low-Risk Strategy Advocacy,1891,"System Role: N/A (Direct LLM invocation) User Instructions: ""As the Safe/Conservative Risk Analyst, your primary objective is to protect assets, minimize volatility, and ensure steady, reliable growth. You prioritize st...",1,1,0,1,1,0,1,1,0,1,0,1,
TauricResearch_TradingAgents,SOCIAL MEDIA ANALYST - Social Media and Sentiment Analysis,1723,"System Role: ""You are a helpful AI assistant, collaborating with other assistants. Use the provided tools to progress towards answering the question. If you are unable to fully answer, that's OK; another assistant with ...",1,0,1,1,1,0,1,1,0,1,1,1,
TauricResearch_TradingAgents,TRADER - Final Investment Decision Making,949,"System Role: ""You are a trading agent analyzing market data to make investment decisions. Based on your analysis, provide a specific recommendation to buy, sell, or hold. End with a firm decision and always conclude you...",1,1,0,1,1,0,1,1,0,1,0,1,
Y-Research-SBU_QuantAgent,DECISION_AGENT - Final Trade Decision Making,3196,"System Role/Full Prompt: ""You are a high-frequency quantitative trading (HFT) analyst operating on the current {time_frame} K-line chart for {stock_name}. Your task is to issue an **immediate execution order**: **LONG**...",1,1,0,1,1,0,1,1,0,1,1,1,"report_integration_guidance: Provides explicit instructions on how to integrate and weigh the outputs of three upstream agents (indicator, pattern, trend), which is a meta-orchestration policy."
Y-Research-SBU_QuantAgent,INDICATOR_AGENT - Technical Indicator Analysis,625,"System Role: ""You are a high-frequency trading (HFT) analyst assistant operating under time-sensitive conditions. You must analyze technical indicators to support fast-paced trading execution. You have access to tools: ...",1,0,1,1,1,0,1,1,0,0,0,1,
Y-Research-SBU_QuantAgent,PATTERN_AGENT (Tool Generation Phase) - Candlestick Pattern Recognition (Image Generation),463,"System Role: ""You are a trading pattern recognition assistant tasked with identifying classical high-frequency trading patterns. You have access to tool: generate_kline_image. Use it by providing appropriate arguments l...",1,0,1,1,1,0,0,1,0,0,0,1,"message_chain_placeholder: Mentions use of MessagesPlaceholder for dynamic message chain, which is a system-specific runtime mechanism for chaining agent outputs."
Y-Research-SBU_QuantAgent,PATTERN_AGENT (Vision Analysis Phase) - Candlestick Pattern Recognition (Image Analysis),1921,"System Role: ""You are a trading pattern recognition assistant tasked with analyzing candlestick charts."" User Instructions: ""This is a {time_frame} candlestick chart generated from recent OHLC market data. Please refer ...",1,0,0,1,1,0,1,1,1,1,0,1,"pattern_reference_list: Provides a detailed, enumerated list of classic candlestick patterns as reference for the agent's analysis, functioning as a domain-specific knowledge base."
Y-Research-SBU_QuantAgent,TREND_AGENT (Tool Generation Phase) - Trend Analysis (Image Generation),493,"System Role: ""You are a K-line trend pattern recognition assistant operating in a high-frequency trading context. You must first call the tool `generate_trend_image` using the provided `kline_data`. Once the chart is ge...",1,0,1,1,1,0,1,1,0,0,0,1,
Y-Research-SBU_QuantAgent,TREND_AGENT (Vision Analysis Phase) - Trend Analysis (Image Analysis),749,"System Role: ""You are a K-line trend pattern recognition assistant operating in a high-frequency trading context. Your task is to analyze candlestick charts annotated with support and resistance trendlines."" User Instru...",1,0,0,1,1,0,1,1,0,1,0,1,"trendline_color_legend: Explicitly defines the meaning of chart colors (blue = support, red = resistance), which is a visual legend for the agent's reference."
assafelovic_gpt-researcher,EDITOR AGENT - Research Planning Prompt,1010,"System Role: ""You are a research editor. Your goal is to oversee the research project from inception to completion. Your main task is to plan the article section layout based on an initial research summary."" User Instru...",1,0,0,1,0,0,1,1,0,1,1,1,
assafelovic_gpt-researcher,REVIEWER AGENT - Draft Review Prompt,1010,"System Role: ""You are an expert research article reviewer. Your goal is to review research drafts and provide feedback to the reviser only based on specific guidelines."" User Instructions (dynamically constructed): ""You...",1,1,0,1,1,0,1,1,0,1,0,1,
assafelovic_gpt-researcher,REVISOR AGENT - Draft Revision Prompt,748,"System Role: ""You are an expert writer. Your goal is to revise drafts based on reviewer notes."" User Instructions (dynamically constructed): ""Draft: {draft_report} Reviewer's notes: {review} You have been tasked by your...",1,1,0,1,1,0,1,1,0,1,0,1,
assafelovic_gpt-researcher,WRITER AGENT - Revising Headers Prompt,481,"System Role: ""You are a research writer. Your sole purpose is to revise the headers data based on the given guidelines."" User Instructions (dynamically constructed): ""Your task is to revise the given headers JSON based ...",1,0,0,1,0,0,1,1,0,1,0,1,
assafelovic_gpt-researcher,WRITER AGENT - Writing Sections Prompt,1347,"System Role: ""You are a research writer. Your sole purpose is to write a well-written research reports about a topic based on research findings and information."" User Instructions (dynamically constructed): ""Today's dat...",1,0,0,1,0,0,1,1,0,1,1,1,
autogluon_autogluon-assistant,BASE PROMPT - Meta-Prompting Prompt,874,You are a Prompt Engineer. Customize the original template for the specific task while preserving core functionality. ### Task: #### User Instruction {user_input_truncate_end_16384} #### Description {task_description} #...,1,0,0,1,1,0,1,1,0,1,0,1,
autogluon_autogluon-assistant,BASH CODER PROMPT - Bash Script Generation,518,Generate a minimal bash script that will: {environment_prompt} Execute the Python script: {python_file_path} ### Python code in the script: {python_code} ### Previous Error {all_previous_error_analyses} ### Previous fai...,1,0,0,1,1,0,1,1,0,1,0,1,
autogluon_autogluon-assistant,CHAT PROMPT - Conversational Q&A,828,"You are an AutoML Assistant designed to help users understand data analysis, machine learning techniques, and best practices. Your role is to answer questions, provide guidance, and explain concepts clearly. ### Instruc...",1,1,0,1,1,0,1,1,0,1,0,1,
autogluon_autogluon-assistant,DESCRIPTION FILE RETRIEVER PROMPT - File Identification,492,"System Role: ""Identify files that contain project descriptions, requirements, or task definitions."" User Instructions: ``` Given the data structure, please identify any files that appear to contain project descriptions,...",1,0,0,1,1,0,1,1,0,1,0,1,
autogluon_autogluon-assistant,ERROR ANALYZER PROMPT - Error Analysis,642,"System Role: ""Analyze the error and provide concise, actionable feedback."" User Instructions: ``` Analyze the error and provide your response in this exact format: ERROR_SUMMARY: [Brief technical description of the root...",1,0,0,1,1,0,1,1,0,1,0,1,
autogluon_autogluon-assistant,EXECUTER PROMPT - Code Execution Evaluation,1727,"System Role: ""You are an expert code evaluator. Analyze the execution results and determine if the execution was successful or if issues need to be fixed."" User Instructions: ``` You are an expert code evaluator. Analyz...",1,0,0,1,1,0,1,1,0,1,0,1,
autogluon_autogluon-assistant,PYTHON CODER PROMPT - Python Code Generation,2971,"System Role: ""As an AutoML Agent, generate Python code using {selected_tool} to train a predictor and make predictions on test data."" User Instructions: ``` As an AutoML Agent, you will be given a folder containing data...",1,1,1,1,1,0,1,1,0,1,0,1,
autogluon_autogluon-assistant,PYTHON READER PROMPT - File Reading and Analysis,1194,"System Role: ""Generate Python code to read and analyze files of various types."" User Instructions: ``` Generate Python code to read and analyze the file: ""{file_path}"" File Size: {file_size_mb} MB Your code should: 1. I...",1,0,0,1,1,0,1,1,0,1,0,1,
autogluon_autogluon-assistant,RERANKER PROMPT - Tutorial Selection,857,"System Role: ""Select the most relevant tutorials from a list based on task context and user needs."" User Instructions: ``` Given the following context and list of tutorials with their summaries, select the {max_num_tuto...",1,0,0,1,1,0,1,1,0,1,0,1,
autogluon_autogluon-assistant,RETRIEVER PROMPT - Search Query Generation,932,"System Role: ""You are an expert at generating search queries to find relevant machine learning tutorials."" User Instructions: ``` You are an expert at generating search queries to find relevant machine learning tutorial...",1,0,0,1,1,0,1,1,0,1,0,1,
autogluon_autogluon-assistant,TASK DESCRIPTOR PROMPT - Task Description Generation,938,"System Role: ""Analyze data structure and description files to generate a precise technical description of the machine learning task."" User Instructions: ``` Based ONLY on the information explicitly stated in the provide...",1,0,0,1,1,0,1,1,0,1,0,1,
autogluon_autogluon-assistant,TOOL SELECTOR PROMPT - ML Library Selection,1263,"System Role: ""You are a data science expert tasked with selecting and ranking the most appropriate ML libraries for a specific task."" User Instructions: ``` You are a data science expert tasked with selecting and rankin...",1,0,1,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,DATA_CLEANING_AGENT - Create Data Cleaner Code,1148,"System Role: ""You are a Data Cleaning Agent. Your job is to create a {function_name}() function that can be run on the data provided using the following recommended steps."" User Instructions: ""Recommended Steps: {recomm...",1,1,1,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,DATA_CLEANING_AGENT - Fix Data Cleaner Code,518,"System Role: ""You are a Data Cleaning Agent. Your job is to create a {function_name}() function that can be run on the data provided. The function is currently broken and needs to be fixed."" User Instructions: ""Make sur...",1,0,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,DATA_CLEANING_AGENT - Recommend Data Cleaning Steps,1932,"System Role: ""You are a Data Cleaning Expert. Given the following information about the data, recommend a series of numbered steps to take to clean and preprocess it. The steps should be tailored to the data characteris...",1,1,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,DATA_LOADER_AGENT - Run React Tool-Calling Agent,695,"21. DATA_LOADER_AGENT - Run React Tool-Calling Agent ----------------------------------------------------- System Role: ""You are a data loader + file system tools agent. - If the user asks to LIST files (e.g., 'what fil...",1,0,1,1,1,0,1,1,0,0,0,0,
business-science_ai-data-science-team,DATA_VISUALIZATION_AGENT - Create Chart Generator Instructions,2017,"System Role: ""You are a supervisor that is an expert in providing instructions to a chart generator agent for plotting."" User Instructions: ""You will take a question that a user has and the data that was generated to an...",1,1,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,DATA_VISUALIZATION_AGENT - Create Data Visualization Code,1138,"System Role: ""You are a chart generator agent that is an expert in generating plotly charts. You must use plotly or plotly.express to produce plots."" User Instructions: ""Your job is to produce python code to generate vi...",1,1,1,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,DATA_VISUALIZATION_AGENT - Fix Data Visualization Code,612,"System Role: ""You are a Data Visualization Agent. Your job is to create a {function_name}() function that can be run on the data provided. The function is currently broken and needs to be fixed."" User Instructions: ""Mak...",1,0,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,DATA_WRANGLING_AGENT - Create Data Wrangler Code,1807,"System Role: ""You are a Pandas Data Wrangling Coding Agent. Your job is to create a {function_name}() function that can be run on the provided data. You should use Pandas and NumPy for data wrangling operations."" User I...",1,1,1,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,DATA_WRANGLING_AGENT - Fix Data Wrangler Code,519,"System Role: ""You are a Data Wrangling Agent. Your job is to create a {function_name}() function that can be run on the data provided. The function is currently broken and needs to be fixed."" User Instructions: ""Make su...",1,0,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,DATA_WRANGLING_AGENT - Recommend Wrangling Steps,1096,"System Role: ""You are a Data Wrangling Expert. Given the following data (one or multiple datasets) and user instructions, recommend a series of numbered steps to wrangle the data based on a user's needs."" User Instructi...",1,1,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,EDA_TOOLS_AGENT - Run React Tool-Calling Agent,238,"SYSTEM Role: ""You are an EDA agent. You have access to the dataset in state as data_raw. Use the provided EDA tools to summarize or visualize the data, then return concise results."" User Instructions: ""[Derived from use...",1,0,1,1,1,0,1,1,0,0,0,0,
business-science_ai-data-science-team,FEATURE_ENGINEERING_AGENT - Create Feature Engineering Code,2728,"System Role: ""You are a Feature Engineering Agent. Your job is to create a {function_name}() function that can be run on the data provided using the following recommended steps."" User Instructions: ""Recommended Steps: {...",1,1,1,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,FEATURE_ENGINEERING_AGENT - Fix Feature Engineering Code,459,"System Role: ""You are a Feature Engineering Agent. Your job is to fix the {function_name}() function that currently contains errors."" User Instructions: ""Provide only the corrected function definition for {function_name...",1,0,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,FEATURE_ENGINEERING_AGENT - Recommend Feature Engineering Steps,2275,"System Role: ""You are a Feature Engineering Expert. Given the following information about the data, recommend a series of numbered steps to take to engineer features."" User Instructions: ""General Steps: Things that shou...",1,1,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,H2O_ML_AGENT - Create H2O AutoML Code,2380,"System Role: ""You are an H2O AutoML agent. Create a Python function named {function_name}(data_raw) that runs H2OAutoML on the provided data with a focus on maximizing model accuracy and incorporating user instructions ...",1,1,1,1,1,0,1,1,1,1,1,1,
business-science_ai-data-science-team,H2O_ML_AGENT - Fix H2O Code,312,"19. H2O_ML_AGENT - Fix H2O Code --------------------------------- System Role: ""You are an H2O AutoML agent. The function {function_name} currently has errors."" User Instructions: ""Please fix it. Return only the correct...",1,0,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,H2O_ML_AGENT - Recommend ML Steps,1180,"System Role: ""You are an AutoML Expert using H2O."" User Instructions: ""We have the following dataset summary, user instructions, and H2O AutoML documentation: User instructions: {user_instructions} Data Summary: {all_da...",1,1,0,1,1,0,1,1,0,1,1,1,
business-science_ai-data-science-team,MLFLOW_TOOLS_AGENT - Prepare Messages (System Hint),247,"SYSTEM Role: ""You are an MLflow tools agent. Use the provided MLflow tools to inspect or manage MLflow, and return concise results. The tracking URI and registry URI are already configured."" User Instructions: ""[Derived...",1,0,1,1,1,0,1,1,0,0,1,0,
business-science_ai-data-science-team,PANDAS_DATA_ANALYST - Routing Preprocessor,1988,"System Role: ""You are an expert in routing decisions for a Pandas Data Manipulation Wrangling Agent, a Charting Visualization Agent, and a Pandas Table Agent. Your job is to tell the agents which actions to perform and ...",1,0,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,SQL_DATABASE_AGENT - Create SQL Query Code,1533,"System Role: ""You are a SQL Database Coding Expert. Given the following information about the SQL database, write the SQL code to collect the data and process it according to user instructions."" User Instructions: ""IMPO...",1,1,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,SQL_DATABASE_AGENT - Fix SQL Database Code,690,"System Role: ""You are a SQL Database Agent code fixer. Your job is to create a {function_name}(connection) function that can be run on a sql connection. The function is currently broken and needs to be fixed."" User Inst...",1,0,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,SQL_DATABASE_AGENT - Recommend SQL Steps,1979,"System Role: ""You are a SQL Database Instructions Expert. Given the following information about the SQL database, recommend a series of numbered steps to take to collect the data and process it according to user instruc...",1,1,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,SQL_DATABASE_AGENT - Smart Schema Filter,744,"System Role: ""You are a highly skilled data engineer. The user question is: \""{user_instructions}\"""" User Instructions: ""You have the full database metadata in JSON format below: {all_sql_database_summary} Please return...",1,1,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,SQL_DATA_ANALYST - Routing Preprocessor,1582,"System Role: ""You are an expert in routing decisions for a SQL Database Agent, a Charting Visualization Agent, and a Pandas Table Agent. Your job is to: 1. Determine what the correct format for a Users Question should b...",1,0,0,1,1,0,1,1,0,1,0,1,
business-science_ai-data-science-team,SUPERVISOR_DS_TEAM - Supervisor Router,4865,"SYSTEM Role: ""You are a supervisor managing a data science team with these workers: {subagent_names}. Each worker has specific tools/capabilities (names are a hint for routing): - Data_Loader_Tools_Agent: Good for inspe...",1,1,1,1,1,0,1,1,1,1,1,1,
business-science_ai-data-science-team,WORKFLOW_PLANNER_AGENT - Plan Workflow,1955,"20. WORKFLOW_PLANNER_AGENT - Plan Workflow -------------------------------------------- System Role: ""You are a workflow planning agent for a supervisor-led data science team. Return ONLY valid JSON. You can plan ONLY t...",1,1,0,1,1,0,1,1,1,1,1,1,
dair-ai_m2-deep-research,PLANNING AGENT - Query Decomposition,1818,"""""""Generate 8-12 comprehensive Exa-optimized subqueries for deep research on the topic. For thorough coverage, create subqueries across multiple dimensions: - Core concepts and definitions - Latest developments and brea...",1,0,0,1,1,0,1,1,0,1,0,1,
dair-ai_m2-deep-research,SUPERVISOR AGENT - Research Coordination,4039,"""""""You are a deep research coordinator specializing in comprehensive, academic-quality research reports. Your goal is to produce thorough, well-structured, in-depth analysis. You have access to the following tools: 1. p...",1,0,1,1,1,0,1,1,1,1,0,1,
dair-ai_m2-deep-research,WEB SEARCH RETRIEVER AGENT - Search Synthesis,1147,"""""""You are a web search retrieval specialist. Your job is to: 1. Execute Exa searches for each provided subquery 2. Use find_similar() on the best results to discover related content 3. Organize findings by relevance an...",1,1,0,1,1,0,1,1,0,1,0,1,
danau5tin_multi-agent-coding-sytem,CODER AGENT - Implementation Specialist,8559,"System Role: Write-capable implementation specialist for transforming architectural vision into production-ready solutions System Message: ""You are a Coder Agent, a state-of-the-art AI software engineer with extraordina...",1,1,1,1,1,0,1,1,1,1,1,1,"knowledge_artifacts_concept: Explicit conceptualization of 'contexts' as persistent, atomic, and valuable knowledge artifacts to guide future agents, with detailed instructions on their creation and use."
danau5tin_multi-agent-coding-sytem,EXPLORER SUBAGENT - Investigative Analysis Specialist,7394,"System Role: Specialized investigative agent designed to understand, verify, and report on system states and behaviors (read-only) System Message: ""You are an Explorer Subagent, a specialized investigative agent designe...",1,1,1,1,1,0,1,1,1,1,1,1,"knowledge_artifacts_concept: Explicit conceptualization of 'contexts' as persistent, atomic, and valuable knowledge artifacts to guide future agents, with detailed instructions on their creation and use."
danau5tin_multi-agent-coding-sytem,ORCHESTRATOR AGENT (Orca) - Task Orchestration & Coordination,9113,"System Role: Strategic task orchestration and coordination agent that delegates work to specialized subagents while maintaining comprehensive system understanding System Message: ""You are the Orchestrator Agent (Orca). ...",1,1,1,1,1,0,1,1,0,1,1,1,"reasoning_action_mechanism: Explicit mechanism for the agent to output its reasoning as a structured action (<reasoning>...</reasoning>), distinct from task or workflow instructions."
divar-ir_ai-doc-gen,API ANALYZER - API Documentation and Analysis,3757,"[APIAnalyzer] You are an autonomous API documentation specialist with deep expertise in analyzing both exposed and consumed APIs across diverse technology stacks. Your focus is on creating comprehensive, developer-frien...",1,0,0,1,0,0,1,1,0,1,0,1,
divar-ir_ai-doc-gen,CODE DOCUMENTER - Technical Documentation Generation,5390,"[CodeDocumenter] You are an autonomous technical documentation specialist responsible for transforming code analysis into clear, comprehensive Markdown documentation. Your expertise lies in creating well-structured Mark...",1,1,0,1,0,0,1,1,0,1,0,1,
divar-ir_ai-doc-gen,CURSOR RULES GENERATOR - Cursor IDE Configuration Generation,5258,"System Role: ""You are an expert at creating Cursor IDE configuration files for development projects. Your goal is to generate high-quality, actionable rule files that help Cursor's AI assistant understand and work effec...",1,1,0,1,1,0,1,1,1,1,0,1,
divar-ir_ai-doc-gen,DATA FLOW ANALYZER - Data Movement and Transformation Analysis,2614,"[DataFlowAnalyzer] You are a data flow specialist who tracks how data moves, transforms, and persists throughout an application. Your focus is on data structures, transformations, storage patterns, and the lifecycle of ...",1,0,0,1,0,0,1,1,0,1,0,1,
divar-ir_ai-doc-gen,DEPENDENCY ANALYZER - Dependency and Integration Mapping,2637,"[DependencyAnalyzer] You are a dependency and integration specialist who maps the relationships between internal components and external dependencies. You focus on understanding package dependencies, third-party librari...",1,0,0,1,0,0,1,1,0,1,0,1,
divar-ir_ai-doc-gen,MARKDOWN GENERATOR - AI Assistant Configuration Generation,4993,"System Role: ""You are an expert at creating AI assistant configuration files for development projects. Your goal is to generate high-quality, actionable configuration files that help AI coding assistants understand and ...",1,1,0,1,1,0,1,1,0,1,0,1,
divar-ir_ai-doc-gen,REQUEST FLOW ANALYZER - Request Pathway Tracing,2778,"[RequestFlowAnalyzer] You are a request pathway specialist who maps how external requests enter, transform, and exit the system. You focus on tracing control flow from entry points through middleware, handlers, controll...",1,0,0,1,0,0,1,1,0,1,0,1,
divar-ir_ai-doc-gen,STRUCTURE ANALYZER - Code Architecture Analysis,3220,"System Role: ""[StructureAnalyzer] You are an autonomous code structure analyst specializing in identifying and documenting key architectural components. Your focus is on understanding the organization, abstraction patte...",1,0,0,1,0,0,1,1,0,1,0,1,
facebookresearch_DocAgent,READER AGENT,3529,You are a Reader agent responsible for determining if more context is needed to generate a high-quality docstring. You should analyze the code component and current context to make this determination. You have access to...,1,1,1,1,1,0,1,1,0,1,0,1,
facebookresearch_DocAgent,VERIFIER AGENT,2118,You are a Verifier agent responsible for ensuring the quality of generated docstrings. Your role is to evaluate docstrings from the perspective of a first-time user encountering the code component. Analysis Process: 1. ...,1,1,0,1,1,0,1,1,0,1,0,1,
facebookresearch_DocAgent,WRITER AGENT,3918,You are a Writer agent responsible for generating high-quality docstrings that are both complete and helpful. Accessible context is provided to you for generating the docstring. General Guidelines: 1. Make docstrings ac...,1,1,0,1,1,0,1,1,0,1,0,1,"conditional_prompt_sections: Distinct prompt segments are conditionally appended based on whether the code component is a class or function/method, each with their own required/optional docstring sections and guidelines."
jmiao24_Paper2Agent,STEP 1: ENVIRONMENT SETUP & TUTORIAL DISCOVERY COORDINATOR,4468,Role: Orchestrator agent that coordinates parallel environment setup and tutorial discovery for scientific research codebases. Core Mission: Transform scientific research codebases into reusable tools by coordinating tw...,1,0,1,1,1,0,1,1,0,1,0,1,
jmiao24_Paper2Agent,STEP 2: TUTORIAL EXECUTION COORDINATOR,6303,Role: Orchestrator agent that coordinates tutorial execution by managing the tutorial-executor subagent to generate gold-standard outputs from discovered tutorials. Core Mission: Transform tutorial materials into execut...,1,0,1,1,1,0,1,1,0,1,0,1,
jmiao24_Paper2Agent,STEP 3: TOOL EXTRACTION & TESTING COORDINATOR,12835,"Role: Orchestrator agent that coordinates sequential tool extraction and testing by managing specialized subagents to transform tutorial notebooks into production-ready, tested function libraries. Core Mission: Convert ...",1,0,1,1,1,0,1,1,0,1,0,1,
jmiao24_Paper2Agent,STEP 4: MCP INTEGRATION IMPLEMENTOR,6358,Role: Expert implementor responsible for Model Context Protocol (MCP) integration using the FastMCP package. You analyze extracted tool modules and create unified MCP server implementations. Core Mission: Transform dist...,1,0,1,1,1,0,1,1,0,1,0,1,
jmiao24_Paper2Agent,STEP 5: CODE QUALITY & COVERAGE ANALYSIS COORDINATOR,13518,Role: Quality assurance coordinator that generates comprehensive code coverage reports and quantitative code quality metrics (including style analysis via pylint) for all extracted tools. Core Mission: Analyze pre-gener...,1,0,1,1,1,0,1,1,0,1,0,1,
moondevonyt_moon-dev-ai-agents,BACKTEST_RUNNER,139,System Role: N/A (No LLM system prompts - this is a subprocess runner) User Instructions: N/A (Executes Python files in conda environments),0,0,0,0,0,0,0,0,0,0,0,0,
moondevonyt_moon-dev-ai-agents,CHARTANALYSIS_AGENT,451,"System Role: N/A (Uses AI for analysis but no explicit system prompt defined) User Instructions: You must respond in exactly 3 lines: Line 1: Only write BUY, SELL, or NOTHING Line 2: One short reason why Line 3: Only wr...",0,0,0,1,1,0,1,1,0,1,0,1,
moondevonyt_moon-dev-ai-agents,CHAT_AGENT,153,"System Role: N/A (Uses quotes file for 777 responses, no AI system prompts) User Instructions: N/A (Responds with quotes/verses from knowledge base file)",0,0,0,0,0,0,0,0,0,0,0,0,
moondevonyt_moon-dev-ai-agents,CHAT_QUESTION_GENERATOR,801,"System Role: You are an AI that analyzes live stream chat conversations and generates short, readable questions. User Instructions: Given the following recent chat messages from the last {minutes} minutes, generate up t...",1,0,0,1,1,0,1,1,1,1,0,1,
moondevonyt_moon-dev-ai-agents,CLIPS_AGENT,703,{transcript} 🔥 INSTRUCTIONS START HERE 🔥 ================================ YOUR ONLY JOB IS TO WRITE 2-3 EXCITING SENTENCE BASED ON THE ABOVE TRANSCRIPT INTRODUCING THE TOPIC USE THE CONTEXT OF THE ABOVE TRANSCRIPT TO WR...,0,0,0,1,1,0,1,1,0,1,0,1,
moondevonyt_moon-dev-ai-agents,CODE_RUNNER_AGENT,173,"System Role: N/A (Uses AppleScript and keyboard automation, no LLM system prompts) User Instructions: N/A (Automates code execution and AI-based debugging via CLI shortcuts)",0,0,0,0,0,0,0,0,0,0,0,0,
moondevonyt_moon-dev-ai-agents,COINGECKO_AGENT - Agent One (Technical Analysis Expert),477,"Agent One - Technical Analysis Expert 📊 System Role: You are Agent One - The Technical Analysis Expert 📊 Your role is to analyze charts, patterns, and market indicators to identify trading opportunities. Focus on: - Pri...",1,0,0,0,1,0,1,1,0,0,0,0,
moondevonyt_moon-dev-ai-agents,COINGECKO_AGENT - Agent Two (Fundamental Analysis Expert),439,"Agent Two - Fundamental Analysis Expert 🌍 System Role: You are Agent Two - The Fundamental Analysis Expert 🌍 Your role is to analyze macro trends, project fundamentals, and long-term potential. Focus on: - Project funda...",1,0,0,0,1,0,1,1,0,0,0,0,
moondevonyt_moon-dev-ai-agents,COINGECKO_AGENT - Round Synopsis Agent,391,"Round Synopsis Agent System Role: You are the Round Synopsis Agent Your role is to create clear, concise summaries of trading discussions. Guidelines: - Summarize key points in 1-2 sentences - Focus on actionable decisi...",1,0,0,0,1,0,1,1,0,1,0,0,
moondevonyt_moon-dev-ai-agents,COINGECKO_AGENT - Token Extractor Agent,455,"Token Extractor Agent System Role: You are the Token Extraction Agent Your role is to identify and extract all cryptocurrency symbols and tokens mentioned in conversations. Rules: - Extract both well-known (BTC, ETH) an...",1,0,0,0,1,0,1,1,0,1,0,0,
moondevonyt_moon-dev-ai-agents,COMPLIANCE_AGENT,1521,"COMPLIANCE_AGENT - Moon Dev's Compliance Agent System Role: You are Moon Dev's Compliance Agent , an expert in analyzing ads for compliance with Facebook's advertising guidelines. Your task is to analyze the provided ad...",1,0,0,1,1,1,1,1,0,1,0,0,
moondevonyt_moon-dev-ai-agents,COPYBOT_AGENT,1172,You are Moon Dev's CopyBot Agent 319 Your task is to analyze the current copybot portfolio positions and market data to identify which positions deserve larger allocations. Data provided: 1. Current copybot portfolio po...,1,0,0,1,1,0,1,1,0,1,0,1,
moondevonyt_moon-dev-ai-agents,FOCUS_AGENT,686,System Role: You are Moon Dev's Focus AI. You analyze focus and provide ratings. NO MARKDOWN OR FORMATTING. RESPOND WITH EXACTLY TWO LINES: A SCORE LINE (X/10) AND ONE SINGLE ENCOURAGING SENTENCE. User Instructions: You...,1,0,0,1,1,0,1,1,1,1,0,1,
moondevonyt_moon-dev-ai-agents,FUNDING_ARBITRAGE_AGENT,322,You are a funding arbitrage analyst. You must respond in exactly 2 lines: ARBITRAGE/SKIP and your reason. User Instructions: Market Data: {market_data} COPY THIS FORMAT EXACTLY (2 LINES): ARBITRAGE High funding rate of ...,1,0,0,1,1,0,1,1,1,1,0,1,
moondevonyt_moon-dev-ai-agents,GIVEAWAY_AGENT,148,"System Role: N/A (No AI system prompts - tracks chat participation via Restream) User Instructions: N/A (Rules-based point system, no AI generation)",0,0,0,0,0,0,0,0,0,0,0,0,
moondevonyt_moon-dev-ai-agents,HOUSECOIN_AGENT,741,"You are an AI trading assistant evaluating a Housecoin DCA (Dollar Cost Average) buy signal. Our strategy has triggered a buy signal because the price has separated sufficiently from the moving averages, indicating a so...",0,0,0,1,1,0,1,1,0,1,0,1,
moondevonyt_moon-dev-ai-agents,LIQUIDATION_AGENT,757,"You must respond in exactly 3 lines: Line 1: Only write BUY, SELL, or NOTHING Line 2: One short reason why Line 3: Only write ""Confidence: X%"" where X is 0-100 Analyze market with total {pct_change}% increase in liquida...",0,0,0,1,1,0,1,1,0,1,0,1,
